,column #,coefficients,coefficients error
0,1.0,3.539441068853524,1.4343684674180326
1,2.0,1.4382524552174867,1.1729755953275862
2,3.0,0.70529852249103,0.2973349094820394
3,4.0,0.1892925051111618,0.12286541189859117
4,5.0,0.07546133792028087,0.13905742123499995
5,6.0,2.3947034637870797,0.43177536333707683
