,column #,coefficients,coefficients error
0,1.0,5.921143308658533,2.177171010877398
1,2.0,4.905504593238966,1.843191452140917
2,3.0,-0.1734297593506362,0.628814281787836
3,4.0,0.5543254518798912,0.2246978427269063
4,5.0,0.11445321746876243,0.20686767368732134
5,6.0,2.501467915579857,0.2792390755902184
