,column #,coefficients,coefficients error
0,1.0,4.244255994327082,1.1980738638434372
1,2.0,2.369684661555284,0.9892311378734706
2,3.0,0.5861644208584389,0.26756153786400455
3,4.0,0.26095797368112894,0.10752564594840607
4,5.0,0.05384108099217766,0.11414575079749231
5,6.0,2.502903058034706,0.2319730727700792
