,column #,coefficients,coefficients error
0,1.0,5.9195411296624725,2.2117589779555598
1,2.0,5.081987876995042,1.8724741638026539
2,3.0,-0.07054111822975773,0.6388044403850103
3,4.0,0.5761868248496329,0.2283059204401944
4,5.0,0.12491984835942334,0.21016373973469568
5,6.0,2.4692509780487,0.28429170675936594
