,column #,coefficients,coefficients error
0,1.0,4.5637123039667316,1.2102754077113451
1,2.0,2.633973381967367,0.9993131498112269
2,3.0,0.583709117207361,0.2709772229373506
3,4.0,0.2938493536216722,0.10889867977697706
4,5.0,0.06345148932261502,0.11562461353433823
5,6.0,2.4291608230931736,0.2362236946042238
