,column #,coefficients,coefficients error
0,1.0,3.727138283844228,1.4510733183377214
1,2.0,1.66687298365874,1.1866475270924468
2,3.0,0.6879655387278723,0.3017171381167214
3,4.0,0.23151608778054733,0.12464554049237021
4,5.0,0.09698317275940394,0.14109558963297641
5,6.0,2.2314930184779502,0.44291706577515866
