,column #,coefficients,coefficients error
0,1.0,3.79796643850735,1.521153483982058
1,2.0,1.583986896145281,1.1912359992430994
2,3.0,0.7913906078766937,0.30237919627976434
3,4.0,0.23954479723701727,0.12475644512724342
4,5.0,0.1116777220040186,0.14118993067857902
5,6.0,2.457965363042671,0.4384959335060254
