,column #,coefficients,coefficients error
0,1.0,6.548468098396448,2.1910783373200124
1,2.0,5.27785814450153,1.85497017893394
2,3.0,-0.12424099739566619,0.6329214423160071
3,4.0,0.5617567704414084,0.22651318930844577
4,5.0,0.10574368537328446,0.20862965404765693
5,6.0,2.4437853752045813,0.2826196375035757
