,column #,coefficients,coefficients error
0,1.0,4.203051681775116,1.1984627084587056
1,2.0,2.3457487214757347,0.9895565140888349
2,3.0,0.5518809188514799,0.26935703342067646
3,4.0,0.24311098028069544,0.1089331937381637
4,5.0,0.02659654965934166,0.11573852171158018
5,6.0,2.4449326252621724,0.23345732870058353
