,column #,coefficients,coefficients error
0,1.0,4.52334241594728,1.2105425362403563
1,2.0,2.6110278437765473,0.9995384922678529
2,3.0,0.5532315886700392,0.2727765582578729
3,4.0,0.27674251518814863,0.11032049673248877
4,5.0,0.035027191014996184,0.11723449415832964
5,6.0,2.3685567276329333,0.23773079978872874
